instant,date,season,year,month,hour,holiday,weekday,day_type,weather,temperature,warming_sensation,humidity,windspeed,casual,registered,count,last_modified
6371,2011-09-28,4,0,9,0,0,3,1,1,0.6,0.5455,0.88,0.0,7.0,29,36,2023-03-22 23:15:29.759033
6372,2011-09-28,4,0,9,1,0,3,1,1,0.6,0.5455,0.88,0.0,1.0,13,14,2023-03-22 23:15:29.759033
6373,2011-09-28,4,0,9,2,0,3,1,1,0.6,0.5455,0.88,0.2537,0.0,9,9,2023-03-22 23:15:29.759033
6374,2011-09-28,4,0,9,3,0,3,1,2,0.6,0.5152,0.94,0.0896,0.0,3,3,2023-03-22 23:15:29.759033
6375,2011-09-28,4,0,9,4,0,3,1,1,0.6,0.5455,0.88,0.0,1.0,3,4,2023-03-22 23:15:29.759033
6376,2011-09-28,4,0,9,5,0,3,1,2,0.6,0.5152,0.94,0.0,2.0,20,22,2023-03-22 23:15:29.759033
6377,2011-09-28,4,0,9,6,0,3,1,3,0.6,0.5152,0.94,0.1642,3.0,111,114,2023-03-22 23:15:29.759033
6378,2011-09-28,4,0,9,7,0,3,1,3,0.6,0.5152,0.94,0.1642,8.0,177,185,2023-03-22 23:15:29.759033
6379,2011-09-28,4,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.2239,17.0,270,287,2023-03-22 23:15:29.759033
6380,2011-09-28,4,0,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,14.0,141,155,2023-03-22 23:15:29.759033
6381,2011-09-28,4,0,9,10,0,3,1,2,0.62,0.5455,0.94,0.0,20.0,109,129,2023-03-22 23:15:29.759033
6382,2011-09-28,4,0,9,11,0,3,1,2,0.66,0.6061,0.83,0.1045,24.0,127,151,2023-03-22 23:15:29.759033
6383,2011-09-28,4,0,9,12,0,3,1,2,0.68,0.6364,0.79,0.0,25.0,159,184,2023-03-22 23:15:29.759033
6384,2011-09-28,4,0,9,13,0,3,1,1,0.7,0.6667,0.74,0.2537,24.0,138,162,2023-03-22 23:15:29.759033
6385,2011-09-28,4,0,9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,25.0,145,170,2023-03-22 23:15:29.759033
6386,2011-09-28,4,0,9,15,0,3,1,1,0.7,0.6515,0.7,0.1343,35.0,146,181,2023-03-22 23:15:29.759033
6387,2011-09-28,4,0,9,16,0,3,1,1,0.7,0.6515,0.7,0.194,39.0,241,280,2023-03-22 23:15:29.759033
6388,2011-09-28,4,0,9,17,0,3,1,1,0.7,0.6515,0.7,0.2239,64.0,527,591,2023-03-22 23:15:29.759033
6389,2011-09-28,4,0,9,18,0,3,1,3,0.66,0.6061,0.83,0.2537,65.0,459,524,2023-03-22 23:15:29.759033
6390,2011-09-28,4,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,57.0,315,372,2023-03-22 23:15:29.759033
6391,2011-09-28,4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,11.0,91,102,2023-03-22 23:15:29.759033
6392,2011-09-28,4,0,9,21,0,3,1,3,0.6,0.5455,0.88,0.2537,7.0,67,74,2023-03-22 23:15:29.759033
6393,2011-09-28,4,0,9,22,0,3,1,1,0.6,0.5455,0.88,0.0896,19.0,68,87,2023-03-22 23:15:29.759033
6394,2011-09-28,4,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1343,12.0,59,71,2023-03-22 23:15:29.759033
6395,2011-09-29,4,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.194,7.0,33,40,2023-03-22 23:15:29.759033
6396,2011-09-29,4,0,9,1,0,4,1,2,0.6,0.5,1.0,0.194,3.0,20,23,2023-03-22 23:15:29.759033
6397,2011-09-29,4,0,9,2,0,4,1,2,0.6,0.5,1.0,0.194,0.0,2,2,2023-03-22 23:15:29.759033
6398,2011-09-29,4,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.194,0.0,8,8,2023-03-22 23:15:29.759033
6399,2011-09-29,4,0,9,4,0,4,1,2,0.6,0.5455,0.88,0.194,2.0,5,7,2023-03-22 23:15:29.759033
6400,2011-09-29,4,0,9,5,0,4,1,2,0.6,0.5455,0.88,0.1045,0.0,22,22,2023-03-22 23:15:29.759033
6401,2011-09-29,4,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,5.0,106,111,2023-03-22 23:15:29.759033
6402,2011-09-29,4,0,9,7,0,4,1,1,0.6,0.5455,0.88,0.1343,14.0,269,283,2023-03-22 23:15:29.759033
6403,2011-09-29,4,0,9,8,0,4,1,1,0.6,0.5606,0.83,0.0,29.0,402,431,2023-03-22 23:15:29.759033
6404,2011-09-29,4,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,27.0,198,225,2023-03-22 23:15:29.759033
6405,2011-09-29,4,0,9,10,0,4,1,1,0.64,0.6061,0.65,0.194,24.0,103,127,2023-03-22 23:15:29.759033
6406,2011-09-29,4,0,9,11,0,4,1,1,0.62,0.6061,0.61,0.194,36.0,122,158,2023-03-22 23:15:29.759033
6407,2011-09-29,4,0,9,12,0,4,1,1,0.66,0.6212,0.61,0.1642,38.0,157,195,2023-03-22 23:15:29.759033
6408,2011-09-29,4,0,9,13,0,4,1,1,0.64,0.6212,0.61,0.194,36.0,175,211,2023-03-22 23:15:29.759033
6409,2011-09-29,4,0,9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,33.0,134,167,2023-03-22 23:15:29.759033
6410,2011-09-29,4,0,9,15,0,4,1,1,0.68,0.6364,0.45,0.3881,42.0,185,227,2023-03-22 23:15:29.759033
6411,2011-09-29,4,0,9,16,0,4,1,1,0.68,0.6364,0.41,0.3582,64.0,227,291,2023-03-22 23:15:29.759033
6412,2011-09-29,4,0,9,17,0,4,1,1,0.66,0.6212,0.47,0.2985,62.0,527,589,2023-03-22 23:15:29.759033
6413,2011-09-29,4,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,84.0,500,584,2023-03-22 23:15:29.759033
6414,2011-09-29,4,0,9,19,0,4,1,1,0.62,0.6212,0.5,0.0896,36.0,348,384,2023-03-22 23:15:29.759033
6415,2011-09-29,4,0,9,20,0,4,1,1,0.6,0.6212,0.53,0.0896,39.0,234,273,2023-03-22 23:15:29.759033
6416,2011-09-29,4,0,9,21,0,4,1,1,0.58,0.5455,0.56,0.0,30.0,195,225,2023-03-22 23:15:29.759033
6417,2011-09-29,4,0,9,22,0,4,1,1,0.56,0.5303,0.68,0.0,25.0,150,175,2023-03-22 23:15:29.759033
6418,2011-09-29,4,0,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,17.0,64,81,2023-03-22 23:15:29.759033
6419,2011-09-30,4,0,9,0,0,5,1,1,0.52,0.5,0.83,0.1045,7.0,53,60,2023-03-22 23:15:29.759033
6420,2011-09-30,4,0,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,5.0,18,23,2023-03-22 23:15:29.759033
6421,2011-09-30,4,0,9,2,0,5,1,1,0.52,0.5,0.83,0.1045,6.0,9,15,2023-03-22 23:15:29.759033
6422,2011-09-30,4,0,9,3,0,5,1,1,0.52,0.5,0.83,0.1045,0.0,3,3,2023-03-22 23:15:29.759033
6423,2011-09-30,4,0,9,4,0,5,1,1,0.52,0.5,0.83,0.194,2.0,6,8,2023-03-22 23:15:29.759033
6424,2011-09-30,4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,3.0,23,26,2023-03-22 23:15:29.759033
6425,2011-09-30,4,0,9,6,0,5,1,1,0.52,0.5,0.83,0.2239,0.0,98,98,2023-03-22 23:15:29.759033
6426,2011-09-30,4,0,9,7,0,5,1,1,0.52,0.5,0.83,0.2239,14.0,283,297,2023-03-22 23:15:29.759033
6427,2011-09-30,4,0,9,8,0,5,1,1,0.54,0.5152,0.77,0.1343,31.0,425,456,2023-03-22 23:15:29.759033
6428,2011-09-30,4,0,9,9,0,5,1,1,0.56,0.5303,0.73,0.194,23.0,214,237,2023-03-22 23:15:29.759033
6429,2011-09-30,4,0,9,10,0,5,1,1,0.6,0.6061,0.64,0.0,46.0,122,168,2023-03-22 23:15:29.759033
6430,2011-09-30,4,0,9,11,0,5,1,1,0.64,0.6212,0.57,0.0896,49.0,168,217,2023-03-22 23:15:29.759033
6431,2011-09-30,4,0,9,12,0,5,1,2,0.64,0.6212,0.57,0.194,59.0,195,254,2023-03-22 23:15:29.759033
6432,2011-09-30,4,0,9,13,0,5,1,2,0.66,0.6212,0.47,0.3284,72.0,194,266,2023-03-22 23:15:29.759033
6433,2011-09-30,4,0,9,14,0,5,1,2,0.64,0.6212,0.47,0.2985,93.0,173,266,2023-03-22 23:15:29.759033
6434,2011-09-30,4,0,9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,52.0,193,245,2023-03-22 23:15:29.759033
6435,2011-09-30,4,0,9,16,0,5,1,1,0.62,0.6212,0.53,0.2239,62.0,298,360,2023-03-22 23:15:29.759033
6436,2011-09-30,4,0,9,17,0,5,1,1,0.62,0.6212,0.53,0.194,94.0,497,591,2023-03-22 23:15:29.759033
6437,2011-09-30,4,0,9,18,0,5,1,1,0.58,0.5455,0.49,0.3582,62.0,449,511,2023-03-22 23:15:29.759033
6438,2011-09-30,4,0,9,19,0,5,1,1,0.54,0.5152,0.52,0.2836,42.0,332,374,2023-03-22 23:15:29.759033
6439,2011-09-30,4,0,9,20,0,5,1,1,0.54,0.5152,0.52,0.2836,28.0,202,230,2023-03-22 23:15:29.759033
6440,2011-09-30,4,0,9,21,0,5,1,1,0.52,0.5,0.55,0.194,27.0,179,206,2023-03-22 23:15:29.759033
6441,2011-09-30,4,0,9,22,0,5,1,1,0.52,0.5,0.55,0.3284,30.0,129,159,2023-03-22 23:15:29.759033
6442,2011-09-30,4,0,9,23,0,5,1,1,0.52,0.5,0.55,0.3284,23.0,109,132,2023-03-22 23:15:29.759033
6443,2011-10-01,4,0,10,0,0,6,0,1,0.5,0.4848,0.63,0.3881,24.0,106,130,2023-03-22 23:15:29.759033
6444,2011-10-01,4,0,10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,11.0,47,58,2023-03-22 23:15:29.759033
6445,2011-10-01,4,0,10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,21.0,46,67,2023-03-22 23:15:29.759033
6446,2011-10-01,4,0,10,3,0,6,0,1,0.46,0.4545,0.59,0.4179,8.0,17,25,2023-03-22 23:15:29.759033
6447,2011-10-01,4,0,10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,2.0,6,8,2023-03-22 23:15:29.759033
6448,2011-10-01,4,0,10,5,0,6,0,2,0.44,0.4394,0.62,0.2985,1.0,4,5,2023-03-22 23:15:29.759033
6449,2011-10-01,4,0,10,6,0,6,0,1,0.42,0.4242,0.67,0.3284,4.0,15,19,2023-03-22 23:15:29.759033
6450,2011-10-01,4,0,10,7,0,6,0,3,0.42,0.4242,0.67,0.2537,6.0,30,36,2023-03-22 23:15:29.759033
6451,2011-10-01,4,0,10,8,0,6,0,2,0.4,0.4091,0.76,0.3284,9.0,58,67,2023-03-22 23:15:29.759033
6452,2011-10-01,4,0,10,9,0,6,0,3,0.4,0.4091,0.82,0.3582,17.0,112,129,2023-03-22 23:15:29.759033
6453,2011-10-01,4,0,10,10,0,6,0,3,0.4,0.4091,0.76,0.3582,21.0,100,121,2023-03-22 23:15:29.759033
6454,2011-10-01,4,0,10,11,0,6,0,3,0.38,0.3939,0.82,0.3284,30.0,102,132,2023-03-22 23:15:29.759033
6455,2011-10-01,4,0,10,12,0,6,0,2,0.4,0.4091,0.82,0.2537,28.0,130,158,2023-03-22 23:15:29.759033
6456,2011-10-01,4,0,10,13,0,6,0,2,0.4,0.4091,0.82,0.3284,27.0,98,125,2023-03-22 23:15:29.759033
6457,2011-10-01,4,0,10,14,0,6,0,2,0.42,0.4242,0.71,0.3582,33.0,147,180,2023-03-22 23:15:29.759033
6458,2011-10-01,4,0,10,15,0,6,0,2,0.42,0.4242,0.71,0.2836,41.0,154,195,2023-03-22 23:15:29.759033
6459,2011-10-01,4,0,10,16,0,6,0,2,0.4,0.4091,0.76,0.2985,58.0,165,223,2023-03-22 23:15:29.759033
6460,2011-10-01,4,0,10,17,0,6,0,3,0.4,0.4091,0.76,0.194,58.0,170,228,2023-03-22 23:15:29.759033
6461,2011-10-01,4,0,10,18,0,6,0,3,0.38,0.3939,0.87,0.2239,23.0,117,140,2023-03-22 23:15:29.759033
6462,2011-10-01,4,0,10,19,0,6,0,2,0.38,0.3939,0.82,0.194,27.0,99,126,2023-03-22 23:15:29.759033
6463,2011-10-01,4,0,10,20,0,6,0,3,0.36,0.3636,0.87,0.1045,8.0,58,66,2023-03-22 23:15:29.759033
6464,2011-10-01,4,0,10,21,0,6,0,3,0.36,0.3636,0.87,0.1045,3.0,53,56,2023-03-22 23:15:29.759033
6465,2011-10-01,4,0,10,22,0,6,0,2,0.36,0.3485,0.93,0.2239,12.0,58,70,2023-03-22 23:15:29.759033
6466,2011-10-01,4,0,10,23,0,6,0,3,0.36,0.3485,0.93,0.2239,8.0,57,65,2023-03-22 23:15:29.759033
6467,2011-10-02,4,0,10,0,0,0,0,3,0.36,0.3333,0.93,0.2985,4.0,43,47,2023-03-22 23:15:29.759033
6468,2011-10-02,4,0,10,1,0,0,0,3,0.34,0.3182,0.87,0.2537,1.0,23,24,2023-03-22 23:15:29.759033
6469,2011-10-02,4,0,10,2,0,0,0,3,0.34,0.303,0.87,0.2985,3.0,27,30,2023-03-22 23:15:29.759033
6470,2011-10-02,4,0,10,3,0,0,0,3,0.34,0.3182,0.87,0.2836,4.0,5,9,2023-03-22 23:15:29.759033
6471,2011-10-02,4,0,10,4,0,0,0,2,0.34,0.3182,0.87,0.2537,4.0,3,7,2023-03-22 23:15:29.759033
6472,2011-10-02,4,0,10,5,0,0,0,1,0.32,0.303,0.87,0.2836,0.0,7,7,2023-03-22 23:15:29.759033
6473,2011-10-02,4,0,10,6,0,0,0,1,0.32,0.3182,0.81,0.1642,2.0,13,15,2023-03-22 23:15:29.759033
6474,2011-10-02,4,0,10,7,0,0,0,1,0.34,0.3333,0.76,0.194,5.0,24,29,2023-03-22 23:15:29.759033
6475,2011-10-02,4,0,10,8,0,0,0,2,0.34,0.3333,0.76,0.194,14.0,50,64,2023-03-22 23:15:29.759033
6476,2011-10-02,4,0,10,9,0,0,0,1,0.36,0.3333,0.76,0.3582,19.0,96,115,2023-03-22 23:15:29.759033
6477,2011-10-02,4,0,10,10,0,0,0,2,0.36,0.3333,0.71,0.2836,60.0,188,248,2023-03-22 23:15:29.759033
6478,2011-10-02,4,0,10,11,0,0,0,2,0.38,0.3939,0.66,0.2537,74.0,218,292,2023-03-22 23:15:29.759033
6479,2011-10-02,4,0,10,12,0,0,0,2,0.4,0.4091,0.62,0.194,78.0,243,321,2023-03-22 23:15:29.759033
6480,2011-10-02,4,0,10,13,0,0,0,3,0.4,0.4091,0.62,0.2239,84.0,224,308,2023-03-22 23:15:29.759033
6481,2011-10-02,4,0,10,14,0,0,0,3,0.36,0.3485,0.81,0.1642,61.0,195,256,2023-03-22 23:15:29.759033
6482,2011-10-02,4,0,10,15,0,0,0,3,0.36,0.3333,0.81,0.2537,29.0,144,173,2023-03-22 23:15:29.759033
6483,2011-10-02,4,0,10,16,0,0,0,3,0.36,0.3485,0.87,0.194,44.0,162,206,2023-03-22 23:15:29.759033
6484,2011-10-02,4,0,10,17,0,0,0,3,0.36,0.3485,0.87,0.1642,32.0,135,167,2023-03-22 23:15:29.759033
6485,2011-10-02,4,0,10,18,0,0,0,2,0.36,0.3485,0.81,0.194,16.0,158,174,2023-03-22 23:15:29.759033
6486,2011-10-02,4,0,10,19,0,0,0,2,0.38,0.3939,0.76,0.1642,34.0,128,162,2023-03-22 23:15:29.759033
6487,2011-10-02,4,0,10,20,0,0,0,2,0.36,0.3333,0.76,0.2537,16.0,71,87,2023-03-22 23:15:29.759033
6488,2011-10-02,4,0,10,21,0,0,0,1,0.36,0.3485,0.71,0.2239,17.0,71,88,2023-03-22 23:15:29.759033
6489,2011-10-02,4,0,10,22,0,0,0,3,0.36,0.3636,0.81,0.0896,9.0,55,64,2023-03-22 23:15:29.759033
6490,2011-10-02,4,0,10,23,0,0,0,1,0.36,0.3636,0.81,0.0896,6.0,19,25,2023-03-22 23:15:29.759033
6491,2011-10-03,4,0,10,0,0,1,1,1,0.34,0.3485,0.87,0.1045,3.0,13,16,2023-03-22 23:15:29.759033
6492,2011-10-03,4,0,10,1,0,1,1,1,0.36,0.3636,0.81,0.0896,1.0,5,6,2023-03-22 23:15:29.759033
6493,2011-10-03,4,0,10,2,0,1,1,1,0.36,0.3636,0.76,0.1045,0.0,4,4,2023-03-22 23:15:29.759033
6494,2011-10-03,4,0,10,3,0,1,1,1,0.36,0.3788,0.81,0.0,1.0,6,7,2023-03-22 23:15:29.759033
6495,2011-10-03,4,0,10,4,0,1,1,1,0.34,0.3485,0.87,0.1045,2.0,6,8,2023-03-22 23:15:29.759033
6496,2011-10-03,4,0,10,5,0,1,1,2,0.36,0.3636,0.76,0.1045,4.0,17,21,2023-03-22 23:15:29.759033
6497,2011-10-03,4,0,10,6,0,1,1,2,0.36,0.3788,0.71,0.0,3.0,91,94,2023-03-22 23:15:29.759033
6498,2011-10-03,4,0,10,7,0,1,1,2,0.36,0.3485,0.71,0.1343,8.0,241,249,2023-03-22 23:15:29.759033
6499,2011-10-03,4,0,10,8,0,1,1,2,0.36,0.3636,0.71,0.1045,13.0,359,372,2023-03-22 23:15:29.759033
6500,2011-10-03,4,0,10,9,0,1,1,2,0.4,0.4091,0.66,0.0896,12.0,141,153,2023-03-22 23:15:29.759033
6501,2011-10-03,4,0,10,10,0,1,1,2,0.4,0.4091,0.66,0.1045,19.0,82,101,2023-03-22 23:15:29.759033
6502,2011-10-03,4,0,10,11,0,1,1,2,0.4,0.4091,0.71,0.2239,26.0,100,126,2023-03-22 23:15:29.759033
6503,2011-10-03,4,0,10,12,0,1,1,2,0.4,0.4091,0.71,0.1343,29.0,118,147,2023-03-22 23:15:29.759033
6504,2011-10-03,4,0,10,13,0,1,1,3,0.42,0.4242,0.67,0.1642,16.0,102,118,2023-03-22 23:15:29.759033
6505,2011-10-03,4,0,10,14,0,1,1,3,0.4,0.4091,0.76,0.0,26.0,94,120,2023-03-22 23:15:29.759033
6506,2011-10-03,4,0,10,15,0,1,1,3,0.4,0.4091,0.76,0.0,22.0,79,101,2023-03-22 23:15:29.759033
6507,2011-10-03,4,0,10,16,0,1,1,2,0.4,0.4091,0.76,0.1045,16.0,202,218,2023-03-22 23:15:29.759033
6508,2011-10-03,4,0,10,17,0,1,1,2,0.4,0.4091,0.76,0.1642,40.0,455,495,2023-03-22 23:15:29.759033
6509,2011-10-03,4,0,10,18,0,1,1,2,0.4,0.4091,0.76,0.1642,28.0,384,412,2023-03-22 23:15:29.759033
6510,2011-10-03,4,0,10,19,0,1,1,1,0.4,0.4091,0.76,0.0,15.0,300,315,2023-03-22 23:15:29.759033
6511,2011-10-03,4,0,10,20,0,1,1,3,0.4,0.4091,0.82,0.0,13.0,191,204,2023-03-22 23:15:29.759033
6512,2011-10-03,4,0,10,21,0,1,1,2,0.4,0.4091,0.82,0.0,10.0,128,138,2023-03-22 23:15:29.759033
6513,2011-10-03,4,0,10,22,0,1,1,2,0.4,0.4091,0.82,0.0,12.0,79,91,2023-03-22 23:15:29.759033
6514,2011-10-03,4,0,10,23,0,1,1,2,0.4,0.4091,0.82,0.1045,11.0,43,54,2023-03-22 23:15:29.759033
6515,2011-10-04,4,0,10,0,0,2,1,2,0.4,0.4091,0.87,0.0896,5.0,22,27,2023-03-22 23:15:29.759033
6516,2011-10-04,4,0,10,1,0,2,1,2,0.4,0.4091,0.87,0.1045,1.0,8,9,2023-03-22 23:15:29.759033
6517,2011-10-04,4,0,10,2,0,2,1,2,0.4,0.4091,0.87,0.0,1.0,2,3,2023-03-22 23:15:29.759033
6518,2011-10-04,4,0,10,3,0,2,1,1,0.4,0.4091,0.82,0.1045,3.0,3,6,2023-03-22 23:15:29.759033
6519,2011-10-04,4,0,10,4,0,2,1,1,0.4,0.4091,0.82,0.0896,3.0,4,7,2023-03-22 23:15:29.759033
6520,2011-10-04,4,0,10,5,0,2,1,1,0.4,0.4091,0.82,0.1343,2.0,25,27,2023-03-22 23:15:29.759033
6521,2011-10-04,4,0,10,6,0,2,1,1,0.4,0.4091,0.82,0.1045,3.0,109,112,2023-03-22 23:15:29.759033
6522,2011-10-04,4,0,10,7,0,2,1,1,0.42,0.4242,0.82,0.2836,11.0,298,309,2023-03-22 23:15:29.759033
6523,2011-10-04,4,0,10,8,0,2,1,1,0.44,0.4394,0.77,0.2239,28.0,372,400,2023-03-22 23:15:29.759033
6524,2011-10-04,4,0,10,9,0,2,1,1,0.46,0.4545,0.67,0.2537,19.0,168,187,2023-03-22 23:15:29.759033
6525,2011-10-04,4,0,10,10,0,2,1,1,0.48,0.4697,0.67,0.2836,19.0,107,126,2023-03-22 23:15:29.759033
6526,2011-10-04,4,0,10,11,0,2,1,1,0.54,0.5152,0.64,0.2836,22.0,102,124,2023-03-22 23:15:29.759033
6527,2011-10-04,4,0,10,12,0,2,1,1,0.56,0.5303,0.56,0.2985,39.0,160,199,2023-03-22 23:15:29.759033
6528,2011-10-04,4,0,10,13,0,2,1,1,0.56,0.5303,0.56,0.2985,20.0,153,173,2023-03-22 23:15:29.759033
6529,2011-10-04,4,0,10,14,0,2,1,1,0.58,0.5455,0.53,0.2537,27.0,156,183,2023-03-22 23:15:29.759033
6530,2011-10-04,4,0,10,15,0,2,1,1,0.58,0.5455,0.56,0.2836,28.0,166,194,2023-03-22 23:15:29.759033
6531,2011-10-04,4,0,10,16,0,2,1,1,0.58,0.5455,0.56,0.3284,36.0,273,309,2023-03-22 23:15:29.759033
6532,2011-10-04,4,0,10,17,0,2,1,1,0.56,0.5303,0.6,0.3881,55.0,530,585,2023-03-22 23:15:29.759033
6533,2011-10-04,4,0,10,18,0,2,1,1,0.54,0.5152,0.64,0.2836,68.0,456,524,2023-03-22 23:15:29.759033
6534,2011-10-04,4,0,10,19,0,2,1,1,0.52,0.5,0.68,0.2239,35.0,310,345,2023-03-22 23:15:29.759033
6535,2011-10-04,4,0,10,20,0,2,1,1,0.52,0.5,0.68,0.2239,25.0,236,261,2023-03-22 23:15:29.759033
6536,2011-10-04,4,0,10,21,0,2,1,1,0.5,0.4848,0.72,0.1343,22.0,144,166,2023-03-22 23:15:29.759033
6537,2011-10-04,4,0,10,22,0,2,1,1,0.5,0.4848,0.72,0.1343,8.0,106,114,2023-03-22 23:15:29.759033
6538,2011-10-04,4,0,10,23,0,2,1,1,0.48,0.4697,0.77,0.1343,6.0,60,66,2023-03-22 23:15:29.759033
6539,2011-10-05,4,0,10,0,0,3,1,1,0.48,0.4697,0.77,0.1343,7.0,36,43,2023-03-22 23:15:29.759033
6540,2011-10-05,4,0,10,1,0,3,1,1,0.48,0.4697,0.77,0.1642,4.0,7,11,2023-03-22 23:15:29.759033
6541,2011-10-05,4,0,10,2,0,3,1,1,0.46,0.4545,0.82,0.1642,1.0,2,3,2023-03-22 23:15:29.759033
6542,2011-10-05,4,0,10,3,0,3,1,1,0.46,0.4545,0.82,0.1045,1.0,5,6,2023-03-22 23:15:29.759033
6543,2011-10-05,4,0,10,4,0,3,1,1,0.44,0.4394,0.88,0.0,1.0,4,5,2023-03-22 23:15:29.759033
6544,2011-10-05,4,0,10,5,0,3,1,1,0.44,0.4394,0.82,0.1343,3.0,29,32,2023-03-22 23:15:29.759033
6545,2011-10-05,4,0,10,6,0,3,1,1,0.44,0.4394,0.82,0.1045,5.0,112,117,2023-03-22 23:15:29.759033
6546,2011-10-05,4,0,10,7,0,3,1,1,0.46,0.4545,0.77,0.1045,9.0,292,301,2023-03-22 23:15:29.759033
6547,2011-10-05,4,0,10,8,0,3,1,1,0.52,0.5,0.63,0.0,26.0,441,467,2023-03-22 23:15:29.759033
6548,2011-10-05,4,0,10,9,0,3,1,1,0.54,0.5152,0.6,0.2985,32.0,187,219,2023-03-22 23:15:29.759033
6549,2011-10-05,4,0,10,10,0,3,1,1,0.56,0.5303,0.56,0.3881,30.0,103,133,2023-03-22 23:15:29.759033
6550,2011-10-05,4,0,10,11,0,3,1,1,0.6,0.6212,0.46,0.2836,32.0,138,170,2023-03-22 23:15:29.759033
6551,2011-10-05,4,0,10,12,0,3,1,1,0.62,0.6212,0.43,0.3284,34.0,180,214,2023-03-22 23:15:29.759033
6552,2011-10-05,4,0,10,13,0,3,1,1,0.64,0.6212,0.41,0.2239,30.0,189,219,2023-03-22 23:15:29.759033
6553,2011-10-05,4,0,10,14,0,3,1,1,0.64,0.6212,0.41,0.2836,34.0,156,190,2023-03-22 23:15:29.759033
6554,2011-10-05,4,0,10,15,0,3,1,1,0.64,0.6212,0.47,0.2836,35.0,147,182,2023-03-22 23:15:29.759033
6555,2011-10-05,4,0,10,16,0,3,1,1,0.64,0.6212,0.47,0.3284,37.0,245,282,2023-03-22 23:15:29.759033
6556,2011-10-05,4,0,10,17,0,3,1,1,0.64,0.6212,0.47,0.2537,66.0,525,591,2023-03-22 23:15:29.759033
6557,2011-10-05,4,0,10,18,0,3,1,1,0.6,0.6212,0.53,0.1642,57.0,536,593,2023-03-22 23:15:29.759033
6558,2011-10-05,4,0,10,19,0,3,1,1,0.58,0.5455,0.56,0.1343,40.0,334,374,2023-03-22 23:15:29.759033
6559,2011-10-05,4,0,10,20,0,3,1,1,0.52,0.5,0.77,0.1642,18.0,228,246,2023-03-22 23:15:29.759033
6560,2011-10-05,4,0,10,21,0,3,1,1,0.5,0.4848,0.82,0.1045,28.0,173,201,2023-03-22 23:15:29.759033
6561,2011-10-05,4,0,10,22,0,3,1,1,0.52,0.5,0.72,0.0,20.0,134,154,2023-03-22 23:15:29.759033
6562,2011-10-05,4,0,10,23,0,3,1,1,0.5,0.4848,0.77,0.1045,9.0,64,73,2023-03-22 23:15:29.759033
6563,2011-10-06,4,0,10,0,0,4,1,1,0.5,0.4848,0.72,0.194,6.0,34,40,2023-03-22 23:15:29.759033
6564,2011-10-06,4,0,10,1,0,4,1,1,0.48,0.4697,0.63,0.194,5.0,17,22,2023-03-22 23:15:29.759033
6565,2011-10-06,4,0,10,2,0,4,1,1,0.46,0.4545,0.67,0.194,2.0,8,10,2023-03-22 23:15:29.759033
6566,2011-10-06,4,0,10,3,0,4,1,1,0.44,0.4394,0.67,0.2239,1.0,4,5,2023-03-22 23:15:29.759033
6567,2011-10-06,4,0,10,4,0,4,1,1,0.44,0.4394,0.62,0.2836,0.0,5,5,2023-03-22 23:15:29.759033
6568,2011-10-06,4,0,10,5,0,4,1,1,0.42,0.4242,0.62,0.194,0.0,24,24,2023-03-22 23:15:29.759033
6569,2011-10-06,4,0,10,6,0,4,1,1,0.4,0.4091,0.66,0.194,4.0,110,114,2023-03-22 23:15:29.759033
6570,2011-10-06,4,0,10,7,0,4,1,1,0.42,0.4242,0.62,0.194,15.0,287,302,2023-03-22 23:15:29.759033
6571,2011-10-06,4,0,10,8,0,4,1,1,0.44,0.4394,0.62,0.1642,20.0,437,457,2023-03-22 23:15:29.759033
6572,2011-10-06,4,0,10,9,0,4,1,1,0.46,0.4545,0.63,0.194,20.0,188,208,2023-03-22 23:15:29.759033
6573,2011-10-06,4,0,10,10,0,4,1,1,0.52,0.5,0.52,0.0,24.0,105,129,2023-03-22 23:15:29.759033
6574,2011-10-06,4,0,10,11,0,4,1,1,0.54,0.5152,0.49,0.0,29.0,115,144,2023-03-22 23:15:29.759033
6575,2011-10-06,4,0,10,12,0,4,1,1,0.56,0.5303,0.49,0.0896,46.0,180,226,2023-03-22 23:15:29.759033
6576,2011-10-06,4,0,10,13,0,4,1,1,0.56,0.5303,0.46,0.0896,33.0,158,191,2023-03-22 23:15:29.759033
